WORK_ORD_NO,WORK_ORD_STATUS,WORK_ORD_STATUS,WORK_ORD_COMPLETION_DT,WORK_ORD_CLOSE_DT,JOB_EFFECTIVE_DT,ACT_NO,GRP_ID,STATUS_CD,EXECUTED_DT,LAST_UPDATE_ID,LAST_UPDATE_DT
ZDD7624001,4,Closed,2023-10-03 15:48:44,2023-10-03 18:01:27,2023-04-27 00:00:00,3,EXOC4,COM,2023-04-13 09:22:11,P1309993,2023-04-13 09:44:43
ZDD7624001,4,Closed,2023-10-03 15:48:44,2023-10-03 18:01:27,2023-04-27 00:00:00,4,BOC,CAN,,OM_JOB_SERVER,2023-04-18 09:31:35
ZDD7624001,4,Closed,2023-10-03 15:48:44,2023-10-03 18:01:27,2023-04-27 00:00:00,5,EXOC2,COM,2023-04-17 10:57:21,P1309993,2023-04-17 11:14:17
ZDD7624001,4,Closed,2023-10-03 15:48:44,2023-10-03 18:01:27,2023-04-27 00:00:00,6,EXSXSCP2,COM,2023-04-14 18:57:54,REQ0316340,2023-10-03 15:48:39
ZDD7624001,4,Closed,2023-10-03 15:48:44,2023-10-03 18:01:27,2023-04-27 00:00:00,7,SOFTAN,COM,,System_Autocom,2023-04-14 18:53:29
ZDD7624001,4,Closed,2023-10-03 15:48:44,2023-10-03 18:01:27,2023-04-27 00:00:00,8,EXOC6,COM,,hkboon,2023-04-13 08:38:29
ZDD7624001,4,Closed,2023-10-03 15:48:44,2023-10-03 18:01:27,2023-04-27 00:00:00,9,COC,COM,2023-04-14 12:37:38,p1309832,2023-04-27 15:17:56
ZDD8218001,4,Closed,2023-04-20 15:00:26,2023-04-20 18:01:23,2023-04-18 00:00:00,0,MCONF,COM,2023-04-12 11:05:50,OPIAWS101R,2023-04-20 14:30:28
ZDD8218001,4,Closed,2023-04-20 15:00:26,2023-04-20 18:01:23,2023-04-18 00:00:00,1,FRMS_FULL,COM,,AUTO_COM_PROCESS,2023-04-20 14:39:01
ZDD8336001,4,Closed,2023-04-19 19:01:37,2023-04-20 12:01:13,2023-04-19 07:00:00,0,SOFTBP,COM,2023-04-19 08:45:46,AUTO_COM_PROCESS,2023-04-19 19:00:29
ZDD8337001,4,Closed,2023-04-19 19:02:36,2023-04-20 12:01:13,2023-04-19 07:00:00,0,SOFTBP,COM,2023-04-19 08:51:04,AUTO_COM_PROCESS,2023-04-19 19:00:29
ZDD8582001,4,Closed,2023-04-20 17:36:02,2023-04-20 18:01:16,2023-04-20 05:35:00,0,FRMS_HALF,COM,,OM_JOB_SERVER,2023-04-12 11:38:08
ZDD8582001,4,Closed,2023-04-20 17:36:02,2023-04-20 18:01:16,2023-04-20 05:35:00,1,SLMD,COM,2023-04-20 00:01:00,AsSLMDEss,2023-04-20 17:34:19
ZDD8582001,4,Closed,2023-04-20 17:36:02,2023-04-20 18:01:16,2023-04-20 05:35:00,2,SGMDP,COM,2023-04-20 17:34:00,AsSLMDEss,2023-04-20 17:35:07
ZDD8582001,4,Closed,2023-04-20 17:36:02,2023-04-20 18:01:16,2023-04-20 05:35:00,3,FRMS_FULL,COM,,OM_JOB_SERVER,2023-04-20 17:36:00
ZDD8881001,4,Closed,2023-04-20 14:58:24,2023-04-20 18:01:18,2023-04-19 00:00:00,0,MCONF,COM,2023-04-12 12:06:40,OPIAWS101R,2023-04-20 14:30:28
ZDD8881001,4,Closed,2023-04-20 14:58:24,2023-04-20 18:01:18,2023-04-19 00:00:00,1,FRMS_FULL,COM,,AUTO_COM_PROCESS,2023-04-20 14:33:01
ZDD8914002,4,Closed,2023-04-19 19:00:49,2023-04-20 12:01:18,2023-04-19 07:00:00,0,SOFTGL,COM,2023-04-19 00:01:24,AUTO_COM_PROCESS,2023-04-19 19:00:29
ZDD9733001,4,Closed,2023-04-20 14:46:23,2023-04-20 18:01:09,2023-04-18 00:00:00,0,FTTHCHK,COM,,OM_JOB_SERVER,2023-04-13 16:16:49
ZDD9733001,4,Closed,2023-04-20 14:46:23,2023-04-20 18:01:09,2023-04-18 00:00:00,1,MCONF,CAN,,OM_JOB_SERVER,2023-04-13 16:17:00
ZDD9733001,4,Closed,2023-04-20 14:46:23,2023-04-20 18:01:09,2023-04-18 00:00:00,2,FRMS_FULL,COM,,OM_JOB_SERVER,2023-04-18 00:04:38
ZDD9733001,4,Closed,2023-04-20 14:46:23,2023-04-20 18:01:09,2023-04-18 00:00:00,3,SYSDWFM,COM,2023-04-12 13:06:00,AsDWFMss,2023-04-12 13:06:49
ZDD9733001,4,Closed,2023-04-20 14:46:23,2023-04-20 18:01:09,2023-04-18 00:00:00,4,FTTHCHK,COM,,OPOFTV101R,2023-04-13 16:18:29
ZDD9733001,4,Closed,2023-04-20 14:46:23,2023-04-20 18:01:09,2023-04-18 00:00:00,5,MCONF,COM,2023-04-13 16:17:45,OPIAWS101R,2023-04-20 14:30:28
ZDD9733001,4,Closed,2023-04-20 14:46:23,2023-04-20 18:01:09,2023-04-18 00:00:00,6,JOBREVIEW,COM,,abdulwahab,2023-04-13 17:03:27
ZDD9733001,4,Closed,2023-04-20 14:46:23,2023-04-20 18:01:09,2023-04-18 00:00:00,7,SYSDWFM,COM,2023-04-13 16:18:00,AsDWFMss,2023-04-13 16:18:34
ZDD9738001,4,Closed,2023-04-19 19:03:21,2023-04-20 12:01:08,2023-04-19 07:00:00,0,GACY,COM,2023-04-19 00:07:00,SoftactEss,2023-04-19 02:10:39
ZDD9738001,4,Closed,2023-04-19 19:03:21,2023-04-20 12:01:08,2023-04-19 07:00:00,1,SOFTNT,COM,2023-04-19 00:05:03,AUTO_COM_PROCESS,2023-04-19 19:00:29
ZDE0015007,4,Closed,2023-04-20 13:20:12,2023-04-20 18:01:28,2023-03-30 00:00:00,0,BATCH_DCI,COM,,OM_JOB_SERVER,2023-04-14 12:42:24
ZDE0015007,4,Closed,2023-04-20 13:20:12,2023-04-20 18:01:28,2023-03-30 00:00:00,1,RDC_PS23,COM,,ndilla,2023-04-17 08:50:44
ZDE0015007,4,Closed,2023-04-20 13:20:12,2023-04-20 18:01:28,2023-03-30 00:00:00,2,GSDT_PS23,COM,,ndilla,2023-04-17 10:06:25
ZDE0015007,4,Closed,2023-04-20 13:20:12,2023-04-20 18:01:28,2023-03-30 00:00:00,3,SDE_TP,COM,,P4001739,2023-04-20 13:20:05
ZDE0015007,4,Closed,2023-04-20 13:20:12,2023-04-20 18:01:28,2023-03-30 00:00:00,4,FRMS_FULL,COM,,OM_JOB_SERVER,2023-04-20 13:20:12
ZDE0333001,2,Submitted,,,,0,SGX1,DLY,,suhaila,2023-05-09 10:41:35
ZDE0333001,2,Submitted,,,,1,GSDT7,NRD,,OM_AUTO_ALLOC,2023-04-12 17:19:38
ZDE0333001,2,Submitted,,,,2,FRMS_FULL,NRD,,OM_AUTO_ALLOC,2023-04-12 17:19:40
ZDE0333001,2,Submitted,,,,3,BATCH_DCI,NRD,,OM_AUTO_ALLOC,2023-04-12 17:19:41
ZDE0573001,4,Closed,2023-04-20 14:04:27,2023-04-20 18:01:12,2023-04-20 02:04:00,0,SOFTSG,COM,,FTTH_UpdateLineID,2023-04-19 02:07:33
ZDE0573001,4,Closed,2023-04-20 14:04:27,2023-04-20 18:01:12,2023-04-20 02:04:00,1,DWFM,COM,,jennsoon,2023-04-20 14:04:21
ZDE0573001,4,Closed,2023-04-20 14:04:27,2023-04-20 18:01:12,2023-04-20 02:04:00,2,SLMD,COM,2023-04-19 00:01:00,AsSLMDEss,2023-04-19 00:02:03
ZDE0573001,4,Closed,2023-04-20 14:04:27,2023-04-20 18:01:12,2023-04-20 02:04:00,3,SGMDP,COM,2023-04-19 00:26:00,AsSLMDEss,2023-04-19 00:26:21
ZDE0573001,4,Closed,2023-04-20 14:04:27,2023-04-20 18:01:12,2023-04-20 02:04:00,4,FRMS_FULL,COM,,OM_JOB_SERVER,2023-04-19 00:30:01
ZDE0899001,4,Closed,2023-04-19 19:05:38,2023-04-20 12:01:14,2023-04-19 07:00:00,0,SOFTPL,COM,2023-04-19 00:24:56,AUTO_COM_PROCESS,2023-04-19 19:00:29
ZDE1010001,4,Closed,2023-04-20 14:59:22,2023-04-20 18:01:24,2023-04-18 00:00:00,0,MCONF,COM,2023-04-12 15:19:39,OPIAWS101R,2023-04-20 14:30:28
ZDE1010001,4,Closed,2023-04-20 14:59:22,2023-04-20 18:01:24,2023-04-18 00:00:00,1,FRMS_FULL,COM,,AUTO_COM_PROCESS,2023-04-20 14:36:01
ZDE1052001,4,Closed,2023-04-19 19:04:49,2023-04-20 12:01:18,2023-04-19 07:00:00,0,SOFTBP,COM,2023-04-19 00:08:19,AUTO_COM_PROCESS,2023-04-19 19:00:29
ZDE1063001,4,Closed,2023-04-19 19:06:36,2023-04-20 12:01:08,2023-04-19 07:00:00,0,SOFTAM,COM,2023-04-19 00:02:49,AUTO_COM_PROCESS,2023-04-19 19:00:29
ZDE1266003,2,Submitted,,,,0,FRMS_HALF,COM,,OM_AUTO_ALLOC,2023-04-13 15:45:35
ZDE1266003,2,Submitted,,,,1,IMPACT,COM,,kkchan,2023-05-23 10:37:46
ZDE1266003,2,Submitted,,,,2,EDMS_TD,EXC,,OM_AUTO_ALLOC,2023-07-24 09:39:15
ZDE1266003,2,Submitted,,,,3,STCARE,NRD,,OM_JOB_SERVER,2023-05-31 16:22:49
ZDE1266003,2,Submitted,,,,4,CPE,NRD,,OM_JOB_SERVER,2023-05-31 16:22:49
ZDE1266003,2,Submitted,,,,5,FRMS_FULL,NRD,,OM_JOB_SERVER,2023-05-31 16:22:49
ZDE1266003,2,Submitted,,,,6,BATCH_DCI,NRD,,OM_JOB_SERVER,2023-05-31 16:22:49
ZDE1669002,4,Closed,2023-04-19 19:06:56,2023-04-20 12:01:17,2023-04-19 07:00:00,0,SOFTTB,COM,2023-04-19 00:06:24,AUTO_COM_PROCESS,2023-04-19 19:00:29
ZDE1669003,4,Closed,2023-04-19 19:04:25,2023-04-20 12:01:17,2023-04-19 07:00:00,0,SOFTAM,COM,2023-04-19 09:10:01,AUTO_COM_PROCESS,2023-04-19 19:00:30
ZDE2039001,4,Closed,2023-04-19 19:04:51,2023-04-20 12:01:18,2023-04-19 07:00:00,0,SOFTCY,COM,2023-04-19 00:42:21,AUTO_COM_PROCESS,2023-04-19 19:00:30
ZDE2039002,4,Closed,2023-04-19 19:05:52,2023-04-20 12:01:18,2023-04-19 07:00:00,0,SOFTCY,COM,2023-04-19 00:44:19,AUTO_COM_PROCESS,2023-04-19 19:00:30
ZDE2332002,4,Closed,2023-04-19 19:02:38,2023-04-20 12:01:12,2023-04-19 07:00:00,0,SOFTGL,COM,2023-04-19 00:01:05,AUTO_COM_PROCESS,2023-04-19 19:00:30
ZDE3003001,4,Closed,2023-04-19 19:02:40,2023-04-20 12:01:07,2023-04-19 07:00:00,0,SOFTPL,COM,2023-04-19 00:15:40,AUTO_COM_PROCESS,2023-04-19 19:00:30
ZDE8738001,4,Closed,2023-04-20 07:35:09,2023-04-20 12:01:13,2023-04-20 07:34:00,0,SOFTSG,COM,,FTTH_UpdateLineID,2023-04-19 02:08:29
ZDE8738001,4,Closed,2023-04-20 07:35:09,2023-04-20 12:01:13,2023-04-20 07:34:00,1,SLMD,COM,2023-04-19 00:02:00,AsSLMDEss,2023-04-20 07:34:35
ZDE8738001,4,Closed,2023-04-20 07:35:09,2023-04-20 12:01:13,2023-04-20 07:34:00,2,SGMDP,COM,2023-04-20 07:34:00,AsSLMDEss,2023-04-20 07:34:58
ZDE8738001,4,Closed,2023-04-20 07:35:09,2023-04-20 12:01:13,2023-04-20 07:34:00,3,FRMS_FULL,COM,,OM_JOB_SERVER,2023-04-20 07:35:08
ZDE8742001,4,Closed,2023-04-20 15:10:31,2023-04-20 18:01:21,2023-04-19 00:00:00,0,MCONF,COM,2023-04-13 08:35:35,OPIAWS101R,2023-04-20 14:30:28
ZDE8742001,4,Closed,2023-04-20 15:10:31,2023-04-20 18:01:21,2023-04-19 00:00:00,1,FRMS_FULL,COM,,AUTO_COM_PROCESS,2023-04-20 15:00:01
ZDE9083003,4,Closed,2023-04-18 19:06:44,2023-04-19 12:01:23,2023-04-18 09:01:00,0,HDM_BATCH,COM,,OPOCPR801R,2023-04-18 09:01:20
ZDE9083003,4,Closed,2023-04-18 19:06:44,2023-04-19 12:01:23,2023-04-18 09:01:00,1,FRMS_HALF,COM,,OM_JOB_SERVER,2023-04-15 00:10:32
ZDE9083003,4,Closed,2023-04-18 19:06:44,2023-04-19 12:01:23,2023-04-18 09:01:00,2,GACY,COM,,mnasryh,2023-04-16 12:44:55
ZDE9083003,4,Closed,2023-04-18 19:06:44,2023-04-19 12:01:23,2023-04-18 09:01:00,3,GSDT5,COM,,OM_JOB_SERVER,2023-04-18 00:09:56
ZDE9083003,4,Closed,2023-04-18 19:06:44,2023-04-19 12:01:23,2023-04-18 09:01:00,4,GACY,COM,,mnasryh,2023-04-16 12:44:48
ZDE9083003,4,Closed,2023-04-18 19:06:44,2023-04-19 12:01:23,2023-04-18 09:01:00,5,SOFTCY,COM,2023-04-18 00:30:00,AUTO_COM_PROCESS,2023-04-18 19:00:29
ZDE9083003,4,Closed,2023-04-18 19:06:44,2023-04-19 12:01:23,2023-04-18 09:01:00,6,SOFTIP,COM,2023-04-18 00:29:23,AUTO_COM_PROCESS,2023-04-18 19:00:29
ZDE9083003,4,Closed,2023-04-18 19:06:44,2023-04-19 12:01:23,2023-04-18 09:01:00,7,FRMS_FULL,COM,,AUTO_COM_PROCESS,2023-04-18 19:06:01
ZDE9357001,4,Closed,2023-04-19 19:06:58,2023-04-20 12:01:11,2023-04-19 07:00:00,0,SOFTES,COM,2023-04-19 08:47:50,AUTO_COM_PROCESS,2023-04-19 19:00:30
ZDE9625001,4,Closed,2023-10-03 15:48:39,2023-10-03 18:01:20,2023-04-10 00:00:00,0,NBTS,COM,,p1331538,2023-04-13 10:07:34
ZDE9625001,4,Closed,2023-10-03 15:48:39,2023-10-03 18:01:20,2023-04-10 00:00:00,1,GACY,COM,,P1252908,2023-04-13 10:20:49
ZDE9625001,4,Closed,2023-10-03 15:48:39,2023-10-03 18:01:20,2023-04-10 00:00:00,2,GACY,COM,,sitihasnor,2023-06-10 10:41:33
ZDE9625001,4,Closed,2023-10-03 15:48:39,2023-10-03 18:01:20,2023-04-10 00:00:00,3,GACY,COM,,P1252908,2023-04-13 10:21:47
ZDE9625001,4,Closed,2023-10-03 15:48:39,2023-10-03 18:01:20,2023-04-10 00:00:00,4,EXJW2,COM,2023-04-13 10:30:36,P1310097,2023-04-13 10:31:17
ZDE9625001,4,Closed,2023-10-03 15:48:39,2023-10-03 18:01:20,2023-04-10 00:00:00,5,EXSXSCP2,COM,,REQ0316340,2023-10-03 15:48:35
ZDE9625001,4,Closed,2023-10-03 15:48:39,2023-10-03 18:01:20,2023-04-10 00:00:00,6,EXJW4,COM,2023-04-13 10:31:34,P1310097,2023-04-13 10:31:50
ZDE9625001,4,Closed,2023-10-03 15:48:39,2023-10-03 18:01:20,2023-04-10 00:00:00,7,SOFTAN,COM,,OM_JOB_SERVER,2023-04-13 10:20:47
ZDE9675003,4,Closed,2023-04-20 00:26:39,2023-04-20 12:01:13,2023-04-20 12:00:00,0,SYSBILLING,COM,,OM_JOB_SERVER,2023-04-20 00:26:38
ZDE9712002,4,Closed,2023-04-19 19:03:23,2023-04-20 12:01:11,2023-04-19 07:00:00,0,SOFTES,COM,2023-04-19 09:56:41,AUTO_COM_PROCESS,2023-04-19 19:00:30
ZDE9712002,4,Closed,2023-04-19 19:03:23,2023-04-20 12:01:11,2023-04-19 07:00:00,1,EXVM1,COM,,pshr,2023-04-19 09:53:43
ZDE9733001,4,Closed,2023-04-19 19:02:42,2023-04-20 12:01:07,2023-04-19 07:00:00,0,SOFTJE,COM,2023-04-19 00:10:32,AUTO_COM_PROCESS,2023-04-19 19:00:30
ZDF0063001,4,Closed,2023-04-20 15:05:15,2023-04-20 18:01:17,2023-04-18 00:00:00,0,MCONF,COM,2023-04-13 10:23:43,OPIAWS101R,2023-04-20 14:30:27
ZDF0063001,4,Closed,2023-04-20 15:05:15,2023-04-20 18:01:17,2023-04-18 00:00:00,1,FRMS_FULL,COM,,AUTO_COM_PROCESS,2023-04-20 14:54:01
ZDF0464001,4,Closed,2023-04-19 19:00:51,2023-04-20 12:01:09,2023-04-19 07:00:00,0,SOFTPL,COM,2023-04-19 00:16:38,AUTO_COM_PROCESS,2023-04-19 19:00:30
ZDF0679001,4,Closed,2023-04-20 00:44:45,2023-04-20 12:01:08,2023-04-20 00:42:00,0,FTTH_HOLD,COM,,OPOESI101R,2023-04-13 12:03:14
ZDF0679001,4,Closed,2023-04-20 00:44:45,2023-04-20 12:01:08,2023-04-20 00:42:00,1,SGX15,COM,,P1345896,2023-04-17 11:33:32
ZDF0679001,4,Closed,2023-04-20 00:44:45,2023-04-20 12:01:08,2023-04-20 00:42:00,2,SOFTSG,COM,,FTTH_UpdateLineID,2023-04-20 02:09:15
ZDF0679001,4,Closed,2023-04-20 00:44:45,2023-04-20 12:01:08,2023-04-20 00:42:00,3,SLMD,COM,2023-04-20 00:00:00,AsSLMDEss,2023-04-20 00:00:16
ZDF0679001,4,Closed,2023-04-20 00:44:45,2023-04-20 12:01:08,2023-04-20 00:42:00,4,SGMDP,COM,2023-04-20 00:42:00,AsSLMDEss,2023-04-20 00:42:08
ZDF0679001,4,Closed,2023-04-20 00:44:45,2023-04-20 12:01:08,2023-04-20 00:42:00,5,FRMS_FULL,COM,,OM_JOB_SERVER,2023-04-20 00:44:43
ZDF0731001,4,Closed,2023-04-20 15:04:11,2023-04-20 18:01:16,2023-04-18 10:30:00,0,FTTHCHK,COM,,OPOFTV101R,2023-04-13 11:44:34
ZDF0731001,4,Closed,2023-04-20 15:04:11,2023-04-20 18:01:16,2023-04-18 10:30:00,1,FRMS_HALF,COM,,OM_JOB_SERVER,2023-04-15 00:03:11
ZDF0731001,4,Closed,2023-04-20 15:04:11,2023-04-20 18:01:16,2023-04-18 10:30:00,2,ICT,COM,,OPOOPN107R,2023-04-18 10:05:39
ZDF0731001,4,Closed,2023-04-20 15:04:11,2023-04-20 18:01:16,2023-04-18 10:30:00,3,ANE1,COM,,OPONRS301R,2023-04-18 10:30:29
ZDF0731001,4,Closed,2023-04-20 15:04:11,2023-04-20 18:01:16,2023-04-18 10:30:00,4,MCONF,COM,2023-04-18 10:32:00,OPIAWS101R,2023-04-20 14:30:28
ZDF0731001,4,Closed,2023-04-20 15:04:11,2023-04-20 18:01:16,2023-04-18 10:30:00,5,FRMS_FULL,COM,,AUTO_COM_PROCESS,2023-04-20 14:51:01
ZDF0731001,4,Closed,2023-04-20 15:04:11,2023-04-20 18:01:16,2023-04-18 10:30:00,6,SYSDWFM,COM,2023-04-13 11:44:00,AsDWFMss,2023-04-13 11:44:40
ZDF0823001,4,Closed,2023-04-19 19:01:39,2023-04-20 12:01:17,2023-04-19 07:00:00,0,SOFTPL,COM,2023-04-19 00:36:19,AUTO_COM_PROCESS,2023-04-19 19:00:30
ZDF0823002,4,Closed,2023-04-19 19:00:53,2023-04-20 12:01:11,2023-04-19 07:00:00,0,SOFTGL,COM,2023-04-19 00:39:09,AUTO_COM_PROCESS,2023-04-19 19:00:30
ZDF1075002,4,Closed,2023-04-19 19:00:55,2023-04-20 12:01:08,2023-04-19 07:00:00,0,SOFTBP,COM,2023-04-19 00:00:46,AUTO_COM_PROCESS,2023-04-19 19:00:30
ZDF1366002,4,Closed,2023-04-19 19:07:00,2023-04-20 12:01:11,2023-04-19 07:00:00,0,SOFTGL,COM,2023-04-19 00:05:46,AUTO_COM_PROCESS,2023-04-19 19:00:30
ZDF1366004,4,Closed,2023-04-19 19:05:55,2023-04-20 12:01:11,2023-04-19 07:00:00,0,SOFTGL,COM,2023-04-19 00:26:50,AUTO_COM_PROCESS,2023-04-19 19:00:30
ZDF1400001,4,Closed,2023-04-20 00:45:52,2023-04-20 12:01:10,2023-04-20 00:42:00,0,SOFTSG,COM,,FTTH_UpdateLineID,2023-04-20 02:05:05
ZDF1400001,4,Closed,2023-04-20 00:45:52,2023-04-20 12:01:10,2023-04-20 00:42:00,1,SLMD,COM,2023-04-20 00:06:00,AsSLMDEss,2023-04-20 00:06:58
ZDF1400001,4,Closed,2023-04-20 00:45:52,2023-04-20 12:01:10,2023-04-20 00:42:00,2,SGMDP,COM,2023-04-20 00:42:00,AsSLMDEss,2023-04-20 00:42:44
ZDF1400001,4,Closed,2023-04-20 00:45:52,2023-04-20 12:01:10,2023-04-20 00:42:00,3,FRMS_FULL,COM,,OM_JOB_SERVER,2023-04-20 00:45:50
ZDF1400002,4,Closed,2023-04-20 00:25:40,2023-04-20 12:01:11,2023-04-20 00:00:00,0,SYSBILLING,COM,,OM_JOB_SERVER,2023-04-20 00:25:38
ZDF1417001,4,Closed,2023-04-20 08:41:51,2023-04-20 12:01:13,2023-04-17 00:00:00,0,FRMS_HALF,COM,,OM_JOB_SERVER,2023-04-13 14:24:30
ZDF1417001,4,Closed,2023-04-20 08:41:51,2023-04-20 12:01:13,2023-04-17 00:00:00,1,PWCE,COM,,edwinm,2023-04-18 17:31:26
ZDF1417001,4,Closed,2023-04-20 08:41:51,2023-04-20 12:01:13,2023-04-17 00:00:00,2,MPP85,COM,,P4002820,2023-04-14 16:42:01
ZDF1417001,4,Closed,2023-04-20 08:41:51,2023-04-20 12:01:13,2023-04-17 00:00:00,3,GSDT885,COM,,cp737266,2023-04-19 20:28:01
ZDF1417001,4,Closed,2023-04-20 08:41:51,2023-04-20 12:01:13,2023-04-17 00:00:00,4,IPVM1,COM,,saffawati,2023-04-20 08:41:33
ZDF1417001,4,Closed,2023-04-20 08:41:51,2023-04-20 12:01:13,2023-04-17 00:00:00,5,FRMS_FULL,COM,,OM_JOB_SERVER,2023-04-20 08:41:37
ZDF1417001,4,Closed,2023-04-20 08:41:51,2023-04-20 12:01:13,2023-04-17 00:00:00,6,BATCH_DCI,COM,,OM_JOB_SERVER,2023-04-20 08:41:49
ZDF1458001,4,Closed,2023-04-19 19:02:44,2023-04-20 12:01:14,2023-04-19 07:00:00,0,SOFTGL,COM,2023-04-19 00:09:54,AUTO_COM_PROCESS,2023-04-19 19:00:30
ZDF1688001,4,Closed,2023-04-19 19:00:57,2023-04-20 12:01:10,2023-04-19 07:00:00,0,SOFTPL,COM,2023-04-19 01:48:00,AUTO_COM_PROCESS,2023-04-19 19:00:30
ZDF1702001,4,Closed,2023-04-19 19:04:54,2023-04-20 12:01:09,2023-04-19 07:00:00,0,SOFTBP,COM,2023-04-19 00:17:17,AUTO_COM_PROCESS,2023-04-19 19:00:30
ZDF1702002,4,Closed,2023-04-19 19:04:56,2023-04-20 12:01:09,2023-04-19 07:00:00,0,SOFTBP,COM,2023-04-19 00:29:09,AUTO_COM_PROCESS,2023-04-19 19:00:30
ZDF1811001,4,Closed,2023-04-20 09:59:56,2023-04-20 12:01:18,2023-04-20 00:00:00,0,CNO_SVY,COM,,p1320445,2023-04-20 09:59:14
ZDF1811001,4,Closed,2023-04-20 09:59:56,2023-04-20 12:01:18,2023-04-20 00:00:00,1,BBDS,COM,,p1320445,2023-04-20 09:59:37
ZDF2547001,4,Closed,2023-04-18 17:36:13,2023-04-18 18:01:17,2023-04-18 05:35:00,0,SOFTSG,COM,,FTTH_UpdateLineID,2023-04-18 02:04:33
ZDF2547001,4,Closed,2023-04-18 17:36:13,2023-04-18 18:01:17,2023-04-18 05:35:00,1,SLMD,COM,2023-04-18 00:01:00,AsSLMDEss,2023-04-18 17:34:35
ZDF2547001,4,Closed,2023-04-18 17:36:13,2023-04-18 18:01:17,2023-04-18 05:35:00,2,SGMDP,COM,2023-04-18 17:35:00,AsSLMDEss,2023-04-18 17:35:31
ZDF2547001,4,Closed,2023-04-18 17:36:13,2023-04-18 18:01:17,2023-04-18 05:35:00,3,FRMS_FULL,COM,,OM_JOB_SERVER,2023-04-18 17:36:12
ZDF2566001,4,Closed,2023-04-20 00:45:49,2023-04-20 12:01:12,2023-04-20 00:42:00,0,SOFTSG,COM,,FTTH_UpdateLineID,2023-04-20 02:07:42
ZDF2566001,4,Closed,2023-04-20 00:45:49,2023-04-20 12:01:12,2023-04-20 00:42:00,1,SLMD,COM,2023-04-20 00:05:00,AsSLMDEss,2023-04-20 00:06:17
ZDF2566001,4,Closed,2023-04-20 00:45:49,2023-04-20 12:01:12,2023-04-20 00:42:00,2,SGMDP,COM,2023-04-20 00:42:00,AsSLMDEss,2023-04-20 00:42:38
ZDF2566001,4,Closed,2023-04-20 00:45:49,2023-04-20 12:01:12,2023-04-20 00:42:00,3,FRMS_FULL,COM,,OM_JOB_SERVER,2023-04-20 00:45:47
ZDF2566002,4,Closed,2023-04-20 00:26:49,2023-04-20 12:01:12,2023-04-20 00:00:00,0,SYSBILLING,COM,,OM_JOB_SERVER,2023-04-20 00:26:48
ZDF2574001,4,Closed,2023-04-20 15:00:29,2023-04-20 18:01:15,2023-04-18 00:00:00,0,MCONF,COM,2023-04-13 13:50:00,OPIAWS101R,2023-04-20 14:30:27
ZDF2574001,4,Closed,2023-04-20 15:00:29,2023-04-20 18:01:15,2023-04-18 00:00:00,1,FRMS_FULL,COM,,AUTO_COM_PROCESS,2023-04-20 14:39:01
ZDF2590001,4,Closed,2023-04-20 15:02:09,2023-04-20 18:01:16,2023-04-19 00:00:00,0,FTTHCHK,COM,,OPOFTV101R,2023-04-13 14:13:24
ZDF2590001,4,Closed,2023-04-20 15:02:09,2023-04-20 18:01:16,2023-04-19 00:00:00,1,FRMS_HALF,COM,,OM_JOB_SERVER,2023-04-15 00:12:54
ZDF2590001,4,Closed,2023-04-20 15:02:09,2023-04-20 18:01:16,2023-04-19 00:00:00,2,ICT,COM,,OPOOPN107R,2023-04-17 18:07:09
ZDF2590001,4,Closed,2023-04-20 15:02:09,2023-04-20 18:01:16,2023-04-19 00:00:00,3,ANE1,COM,,OPONRS301R,2023-04-17 18:30:34
ZDF2590001,4,Closed,2023-04-20 15:02:09,2023-04-20 18:01:16,2023-04-19 00:00:00,4,MCONF,COM,2023-04-17 18:34:45,OPIAWS101R,2023-04-20 14:30:29
ZDF2590001,4,Closed,2023-04-20 15:02:09,2023-04-20 18:01:16,2023-04-19 00:00:00,5,FRMS_FULL,COM,,AUTO_COM_PROCESS,2023-04-20 14:45:01
ZDF2590001,4,Closed,2023-04-20 15:02:09,2023-04-20 18:01:16,2023-04-19 00:00:00,6,SYSDWFM,COM,2023-04-13 14:13:00,AsDWFMss,2023-04-13 14:13:39
ZDF2592001,4,Closed,2023-04-19 00:31:54,2023-04-19 12:01:24,2023-04-19 00:27:00,0,FRMS_HALF,COM,,OM_JOB_SERVER,2023-04-13 13:52:13
ZDF2592001,4,Closed,2023-04-19 00:31:54,2023-04-19 12:01:24,2023-04-19 00:27:00,1,SLMD,COM,2023-04-19 00:10:00,AsSLMDEss,2023-04-19 00:10:34
ZDF2592001,4,Closed,2023-04-19 00:31:54,2023-04-19 12:01:24,2023-04-19 00:27:00,2,SLMD,COM,2023-04-19 00:26:00,AsSLMDEss,2023-04-19 00:27:20
ZDF2592001,4,Closed,2023-04-19 00:31:54,2023-04-19 12:01:24,2023-04-19 00:27:00,3,FRMS_FULL,COM,,OM_JOB_SERVER,2023-04-19 00:31:51
ZDF2615001,4,Closed,2023-04-20 00:45:40,2023-04-20 12:01:16,2023-04-20 00:42:00,0,SOFTSG,COM,,FTTH_UpdateLineID,2023-04-20 02:05:03
ZDF2615001,4,Closed,2023-04-20 00:45:40,2023-04-20 12:01:16,2023-04-20 00:42:00,1,SLMD,COM,2023-04-20 00:06:00,AsSLMDEss,2023-04-20 00:06:45
